"","cell_line","COSMIC_ID","drug","log10_dose","viability"
"1811","CAPAN-2",910915,"Navitoclax",-1.9998,1.04988445019151
"1812","CAPAN-2",910915,"Navitoclax",-1.8008,0.816960370524181
"1813","CAPAN-2",910915,"Navitoclax",-1.6988,1.0109775585354
"1814","CAPAN-2",910915,"Navitoclax",-1.4998,0.966829011332085
"1815","CAPAN-2",910915,"Navitoclax",-1.4082,0.942704536904354
"1816","CAPAN-2",910915,"Navitoclax",-1.3009,0.822611955841226
"1817","CAPAN-2",910915,"Navitoclax",-1.1989,0.98927565097231
"1818","CAPAN-2",910915,"Navitoclax",-0.9998,1.00721785918004
"1819","CAPAN-2",910915,"Navitoclax",-0.8062,0.454260356794808
"1820","CAPAN-2",910915,"Navitoclax",-0.8009,0.816960370524181
"1821","CAPAN-2",910915,"Navitoclax",-0.6989,0.890093178010916
"1822","CAPAN-2",910915,"Navitoclax",-0.4999,0.845615504011655
"1823","CAPAN-2",910915,"Navitoclax",-0.301,0.701735216735066
"1824","CAPAN-2",910915,"Navitoclax",-0.2041,0.307866831167886
"1825","CAPAN-2",910915,"Navitoclax",-0.1989,0.656624748141458
"1826","CAPAN-2",910915,"Navitoclax",1e-04,0.482233282821486
"1827","CAPAN-2",910915,"Navitoclax",0.199,0.410876180785488
"1828","CAPAN-2",910915,"Navitoclax",0.301,0.345718983765257
"1829","CAPAN-2",910915,"Navitoclax",0.3979,0.0915194372825305
"1830","CAPAN-2",910915,"Navitoclax",0.5,0.188075668291648
"1831","CAPAN-2",910915,"Navitoclax",0.699,0.136805770636897
"1832","CAPAN-2",910915,"Navitoclax",1,0.135848618929602
"1833","CAS-1",910943,"Navitoclax",-2.6987,0.901077113175325
"1834","CAS-1",910943,"Navitoclax",-2.3008,0.945300413412603
"1835","CAS-1",910943,"Navitoclax",-2.1988,0.888221680021635
"1836","CAS-1",910943,"Navitoclax",-1.9998,1.03246183727179
"1837","CAS-1",910943,"Navitoclax",-1.8008,0.865620919558548
"1838","CAS-1",910943,"Navitoclax",-1.6988,0.98329271809338
"1839","CAS-1",910943,"Navitoclax",-1.4998,1.03941134866496
"1840","CAS-1",910943,"Navitoclax",-1.3009,0.902381265756916
"1841","CAS-1",910943,"Navitoclax",-1.1989,1.03726940081191
"1842","CAS-1",910943,"Navitoclax",-0.9998,0.955844553278679
"1843","CAS-1",910943,"Navitoclax",-0.8009,0.761370374057067
"1844","CAS-1",910943,"Navitoclax",-0.6989,1.06042531701552
"1845","CAS-1",910943,"Navitoclax",-0.4999,0.851386059045823
"1846","CAS-1",910943,"Navitoclax",-0.301,0.945300413412603
"1847","CAS-1",910943,"Navitoclax",-0.1989,1.11695694983782
"1848","CAS-1",910943,"Navitoclax",1e-04,0.955844553278679
"1849","CAS-1",910943,"Navitoclax",0.199,0.822701771902861
"1850","CAS-1",910943,"Navitoclax",0.301,1.01158542871614
"1851","CAS-1",910943,"Navitoclax",0.5,0.875730931255464
"1852","CAS-1",910943,"Navitoclax",0.699,0.85946211810123
"1853","CAS-1",910943,"Navitoclax",1,0.590196658796644
"1854","CCK-81",1240123,"Navitoclax",-2.6987,0.981303047410002
"1855","CCK-81",1240123,"Navitoclax",-2.3008,1.09955328852249
"1856","CCK-81",1240123,"Navitoclax",-2.1988,0.979624184324302
"1857","CCK-81",1240123,"Navitoclax",-2.0103,1.03778067430807
"1858","CCK-81",1240123,"Navitoclax",-1.9998,1.06806876231657
"1859","CCK-81",1240123,"Navitoclax",-1.8008,0.966545625676396
"1860","CCK-81",1240123,"Navitoclax",-1.6988,1.00325197322515
"1861","CCK-81",1240123,"Navitoclax",-1.4998,0.985486253276446
"1862","CCK-81",1240123,"Navitoclax",-1.4082,1.03694672439523
"1863","CCK-81",1240123,"Navitoclax",-1.3009,0.980210307776733
"1864","CCK-81",1240123,"Navitoclax",-1.1989,0.972855715252478
"1865","CCK-81",1240123,"Navitoclax",-0.9998,1.0102566868196
"1866","CCK-81",1240123,"Navitoclax",-0.8062,1.07395325177763
"1867","CCK-81",1240123,"Navitoclax",-0.8009,0.881310833149752
"1868","CCK-81",1240123,"Navitoclax",-0.6989,1.09783381780058
"1869","CCK-81",1240123,"Navitoclax",-0.4999,1.00198547840894
"1870","CCK-81",1240123,"Navitoclax",-0.301,0.840388142891041
"1871","CCK-81",1240123,"Navitoclax",-0.2041,0.925093192335186
"1872","CCK-81",1240123,"Navitoclax",-0.1989,0.937387523536693
"1873","CCK-81",1240123,"Navitoclax",1e-04,0.861612489716264
"1874","CCK-81",1240123,"Navitoclax",0.199,0.670061269922352
"1875","CCK-81",1240123,"Navitoclax",0.301,0.805640951916772
"1876","CCK-81",1240123,"Navitoclax",0.3979,0.769519836094355
"1877","CCK-81",1240123,"Navitoclax",0.5,0.731562314653605
"1878","CCK-81",1240123,"Navitoclax",0.699,0.52947978899056
"1879","CCK-81",1240123,"Navitoclax",1,0.0724748646070513
"1880","CCRF-CEM",905952,"Navitoclax",-2.6987,1.01568783531715
"1881","CCRF-CEM",905952,"Navitoclax",-2.3008,0.965923500598424
"1882","CCRF-CEM",905952,"Navitoclax",-2.1988,1.09136644867295
"1883","CCRF-CEM",905952,"Navitoclax",-1.9998,1.02554130310321
"1884","CCRF-CEM",905952,"Navitoclax",-1.8008,1.01657562307608
"1885","CCRF-CEM",905952,"Navitoclax",-1.6988,1.07685541618942
"1886","CCRF-CEM",905952,"Navitoclax",-1.4998,1.0186135279498
"1887","CCRF-CEM",905952,"Navitoclax",-1.3009,0.707809580928228
"1888","CCRF-CEM",905952,"Navitoclax",-1.1989,0.825970726771291
"1889","CCRF-CEM",905952,"Navitoclax",-0.9998,0.840032894610659
"1890","CCRF-CEM",905952,"Navitoclax",-0.8009,0.340291178092737
"1891","CCRF-CEM",905952,"Navitoclax",-0.6989,0.314950293593887
"1892","CCRF-CEM",905952,"Navitoclax",-0.4999,0.235085785207399
"1893","CCRF-CEM",905952,"Navitoclax",-0.301,0.0904483877340064
"1894","CCRF-CEM",905952,"Navitoclax",-0.1989,0.0496521795340457
"1895","CCRF-CEM",905952,"Navitoclax",1e-04,0.0219388182494435
"1896","CCRF-CEM",905952,"Navitoclax",0.199,0.0447179289788789
"1897","CCRF-CEM",905952,"Navitoclax",0.301,0.0455092689146825
"1898","CCRF-CEM",905952,"Navitoclax",0.5,0.0147208745032284
"1899","CCRF-CEM",905952,"Navitoclax",0.699,0.095335873236236
"1900","CCRF-CEM",905952,"Navitoclax",1,0.0444631552665268
"1901","CESS",910688,"Navitoclax",-2.6987,0.935242026048416
"1902","CESS",910688,"Navitoclax",-2.3008,1.18148194107656
"1903","CESS",910688,"Navitoclax",-2.1988,1.09722980483817
"1904","CESS",910688,"Navitoclax",-1.9998,1.00732556543044
"1905","CESS",910688,"Navitoclax",-1.8008,1.18342645493667
"1906","CESS",910688,"Navitoclax",-1.6988,1.15461518767593
"1907","CESS",910688,"Navitoclax",-1.4998,0.782787097721085
"1908","CESS",910688,"Navitoclax",-1.3009,1.14319278758
"1909","CESS",910688,"Navitoclax",-1.1989,1.20185573868306
"1910","CESS",910688,"Navitoclax",-0.9998,0.85528525260633
"1911","CESS",910688,"Navitoclax",-0.8009,1.20963102770955
"1912","CESS",910688,"Navitoclax",-0.6989,1.02973489700911
"1913","CESS",910688,"Navitoclax",-0.4999,0.270661986822393
"1914","CESS",910688,"Navitoclax",-0.301,1.14973065267331
"1915","CESS",910688,"Navitoclax",-0.1989,0.934112207190246
"1916","CESS",910688,"Navitoclax",1e-04,0.298722048369341
"1917","CESS",910688,"Navitoclax",0.199,0.939204805274722
"1918","CESS",910688,"Navitoclax",0.301,0.721494420818856
"1919","CESS",910688,"Navitoclax",0.5,0.128042665736664
"1920","CESS",910688,"Navitoclax",0.699,0.462639496300345
"1921","CESS",910688,"Navitoclax",1,0.0742705436606428
"1922","CFPAC-1",906821,"Navitoclax",-2.6987,0.876691458730916
"1923","CFPAC-1",906821,"Navitoclax",-2.3008,0.934316097664464
"1924","CFPAC-1",906821,"Navitoclax",-2.1988,0.865210730001845
"1925","CFPAC-1",906821,"Navitoclax",-2.0103,0.985848205878634
"1926","CFPAC-1",906821,"Navitoclax",-1.9998,1.0610189574334
"1927","CFPAC-1",906821,"Navitoclax",-1.8008,0.902475696938506
"1928","CFPAC-1",906821,"Navitoclax",-1.6988,0.92725475196073
"1929","CFPAC-1",906821,"Navitoclax",-1.4998,0.9917223287743
"1930","CFPAC-1",906821,"Navitoclax",-1.4082,1.0081983667334
"1931","CFPAC-1",906821,"Navitoclax",-1.3009,0.898921419648166
"1932","CFPAC-1",906821,"Navitoclax",-1.1989,0.953690482301285
"1933","CFPAC-1",906821,"Navitoclax",-0.9998,1.11598243725874
"1934","CFPAC-1",906821,"Navitoclax",-0.8062,0.945158827232136
"1935","CFPAC-1",906821,"Navitoclax",-0.8009,0.90954722779741
"1936","CFPAC-1",906821,"Navitoclax",-0.6989,0.92725475196073
"1937","CFPAC-1",906821,"Navitoclax",-0.4999,0.924824429568785
"1938","CFPAC-1",906821,"Navitoclax",-0.301,0.856455210772963
"1939","CFPAC-1",906821,"Navitoclax",-0.2041,0.857337646043063
"1940","CFPAC-1",906821,"Navitoclax",-0.1989,0.93070498143219
"1941","CFPAC-1",906821,"Navitoclax",1e-04,0.908092551281438
"1942","CFPAC-1",906821,"Navitoclax",0.199,0.874152549781112
"1943","CFPAC-1",906821,"Navitoclax",0.301,0.919176165881217
"1944","CFPAC-1",906821,"Navitoclax",0.3979,0.810051336001395
"1945","CFPAC-1",906821,"Navitoclax",0.5,0.728898576915537
"1946","CFPAC-1",906821,"Navitoclax",0.699,0.717420598252379
"1947","CFPAC-1",906821,"Navitoclax",1,0.242143653704543
"1948","CGTH-W-1",910568,"Navitoclax",-2.6987,0.96734615809917
"1949","CGTH-W-1",910568,"Navitoclax",-2.3008,0.83836176796306
"1950","CGTH-W-1",910568,"Navitoclax",-2.1988,0.946834188432285
"1951","CGTH-W-1",910568,"Navitoclax",-1.9998,1.0811824620998
"1952","CGTH-W-1",910568,"Navitoclax",-1.8008,0.9476835214629
"1953","CGTH-W-1",910568,"Navitoclax",-1.6988,0.977596183615452
"1954","CGTH-W-1",910568,"Navitoclax",-1.4998,1.09061401283714
"1955","CGTH-W-1",910568,"Navitoclax",-1.3009,0.757943488226336
"1956","CGTH-W-1",910568,"Navitoclax",-1.1989,0.870507254238943
"1957","CGTH-W-1",910568,"Navitoclax",-0.9998,1.03409043350539
"1958","CGTH-W-1",910568,"Navitoclax",-0.8009,0.89623601112087
"1959","CGTH-W-1",910568,"Navitoclax",-0.6989,0.770259620962835
"1960","CGTH-W-1",910568,"Navitoclax",-0.4999,1.06862896948078
"1961","CGTH-W-1",910568,"Navitoclax",-0.301,0.854277184831458
"1962","CGTH-W-1",910568,"Navitoclax",-0.1989,0.779365457584276
"1963","CGTH-W-1",910568,"Navitoclax",1e-04,1.00895058572121
"1964","CGTH-W-1",910568,"Navitoclax",0.199,0.835131577647275
"1965","CGTH-W-1",910568,"Navitoclax",0.301,0.89784860137191
"1966","CGTH-W-1",910568,"Navitoclax",0.5,0.842501789607647
"1967","CGTH-W-1",910568,"Navitoclax",0.699,0.732236556963215
"1968","CGTH-W-1",910568,"Navitoclax",1,0.657189892019423
"1969","CHL-1",910853,"Navitoclax",-2.6987,0.995407081690596
"1970","CHL-1",910853,"Navitoclax",-2.3008,0.788789674386844
"1971","CHL-1",910853,"Navitoclax",-2.1988,0.898843550022288
"1972","CHL-1",910853,"Navitoclax",-1.9998,1.10252941105795
"1973","CHL-1",910853,"Navitoclax",-1.8008,0.870426796980837
"1974","CHL-1",910853,"Navitoclax",-1.6988,1.03759266496993
"1975","CHL-1",910853,"Navitoclax",-1.4998,0.899730921646025
"1976","CHL-1",910853,"Navitoclax",-1.3009,0.895913378241792
"1977","CHL-1",910853,"Navitoclax",-1.1989,0.99430396294258
"1978","CHL-1",910853,"Navitoclax",-0.9998,1.05817034961719
"1979","CHL-1",910853,"Navitoclax",-0.8009,0.722471188069069
"1980","CHL-1",910853,"Navitoclax",-0.6989,1.08309921626961
"1981","CHL-1",910853,"Navitoclax",-0.4999,0.97893405900177
"1982","CHL-1",910853,"Navitoclax",-0.301,0.737789824345287
"1983","CHL-1",910853,"Navitoclax",-0.1989,1.02427395755969
"1984","CHL-1",910853,"Navitoclax",1e-04,0.842707315010662
"1985","CHL-1",910853,"Navitoclax",0.199,0.709714553678769
"1986","CHL-1",910853,"Navitoclax",0.301,1.07644566845264
"1987","CHL-1",910853,"Navitoclax",0.5,0.801497813238711
"1988","CHL-1",910853,"Navitoclax",0.699,0.18178204006178
"1989","CHL-1",910853,"Navitoclax",1,0.152025456269671
"1990","CHP-126",910567,"Navitoclax",-2.6987,0.965008730530061
"1991","CHP-126",910567,"Navitoclax",-2.1988,0.852591982556293
"1992","CHP-126",910567,"Navitoclax",-1.6988,0.54663778689212
"1993","CHP-126",910567,"Navitoclax",-1.1989,0.177276696939552
"1994","CHP-126",910567,"Navitoclax",-0.6989,0.0160646023664924
"1995","CHP-126",910567,"Navitoclax",-0.1989,0.00041120170540804
"1996","CHP-126",910567,"Navitoclax",0.301,0.0328398614557959
"1997","CHP-134",910941,"Navitoclax",-2.6987,0.985432585510584
"1998","CHP-134",910941,"Navitoclax",-2.3008,1.09217005426143
"1999","CHP-134",910941,"Navitoclax",-2.1988,1.08561928770078
"2000","CHP-134",910941,"Navitoclax",-1.9998,1.10189441518364
"2001","CHP-134",910941,"Navitoclax",-1.8008,1.18236612054032
"2002","CHP-134",910941,"Navitoclax",-1.6988,1.04076680875336
"2003","CHP-134",910941,"Navitoclax",-1.4998,1.05877442212292
"2004","CHP-134",910941,"Navitoclax",-1.3009,0.933546019950604
"2005","CHP-134",910941,"Navitoclax",-1.1989,0.970492188791088
"2006","CHP-134",910941,"Navitoclax",-0.9998,0.947555232972918
"2007","CHP-134",910941,"Navitoclax",-0.8009,0.830920337034432
"2008","CHP-134",910941,"Navitoclax",-0.6989,0.574391765188069
"2009","CHP-134",910941,"Navitoclax",-0.4999,0.56626621944372
"2010","CHP-134",910941,"Navitoclax",-0.301,0.265014859140308
"2011","CHP-134",910941,"Navitoclax",-0.1989,0.219952364060455
"2012","CHP-134",910941,"Navitoclax",1e-04,0.173722317857924
"2013","CHP-134",910941,"Navitoclax",0.199,0.0661409929438452
"2014","CHP-134",910941,"Navitoclax",0.301,0.0749601161062393
"2015","CHP-134",910941,"Navitoclax",0.5,0.0625506176870612
"2016","CHP-134",910941,"Navitoclax",0.699,0.109547036383976
"2017","CHP-134",910941,"Navitoclax",1,0.0557359491802185
"2018","CHP-212",906820,"Navitoclax",-2.6987,0.968266147678017
"2019","CHP-212",906820,"Navitoclax",-2.3008,0.88902223701085
"2020","CHP-212",906820,"Navitoclax",-2.1988,1.06618426468421
"2021","CHP-212",906820,"Navitoclax",-1.9998,1.22310685472358
"2022","CHP-212",906820,"Navitoclax",-1.8008,1.05425542497894
"2023","CHP-212",906820,"Navitoclax",-1.6988,0.988669312424729
"2024","CHP-212",906820,"Navitoclax",-1.4998,1.07700653413494
"2025","CHP-212",906820,"Navitoclax",-1.3009,0.861483372349502
"2026","CHP-212",906820,"Navitoclax",-1.1989,0.931578867134504
"2027","CHP-212",906820,"Navitoclax",-0.9998,0.958560043071451
"2028","CHP-212",906820,"Navitoclax",-0.8009,0.743465547261183
"2029","CHP-212",906820,"Navitoclax",-0.6989,0.772472598110705
"2030","CHP-212",906820,"Navitoclax",-0.4999,0.950679925277558
"2031","CHP-212",906820,"Navitoclax",-0.301,0.574321758182737
"2032","CHP-212",906820,"Navitoclax",-0.1989,0.631741982692474
"2033","CHP-212",906820,"Navitoclax",1e-04,0.875647499327008
"2034","CHP-212",906820,"Navitoclax",0.199,0.609722989287011
"2035","CHP-212",906820,"Navitoclax",0.301,0.601137235572404
"2036","CHP-212",906820,"Navitoclax",0.5,0.638754517200029
"2037","CHP-212",906820,"Navitoclax",0.699,0.507429897084544
"2038","CHP-212",906820,"Navitoclax",1,0.0189171771884458
"2039","CHSA0011",1290767,"Navitoclax",-2.6987,0.841214127533621
"2040","CHSA0011",1290767,"Navitoclax",-2.1988,0.989635740938977
"2041","CHSA0011",1290767,"Navitoclax",-1.6988,0.831992379153302
"2042","CHSA0011",1290767,"Navitoclax",-1.1989,0.757733036932833
"2043","CHSA0011",1290767,"Navitoclax",-0.6989,0.858686913938438
"2044","CHSA0011",1290767,"Navitoclax",-0.1989,1.12883560596401
"2045","CHSA0011",1290767,"Navitoclax",0.301,0.935955458261959
"2046","CHSA0108",1290768,"Navitoclax",-2.6987,1.11253331120114
"2047","CHSA0108",1290768,"Navitoclax",-2.1988,0.894971911704584
"2048","CHSA0108",1290768,"Navitoclax",-1.6988,1.09046377727192
"2049","CHSA0108",1290768,"Navitoclax",-1.1989,0.95804657369661
"2050","CHSA0108",1290768,"Navitoclax",-0.6989,0.967514370763405
"2051","CHSA0108",1290768,"Navitoclax",-0.1989,1.12830197669914
"2052","CHSA0108",1290768,"Navitoclax",0.301,0.939110979563021
"2053","CHSA8926",1303912,"Navitoclax",-2.6987,0.869093147826912
"2054","CHSA8926",1303912,"Navitoclax",-2.3008,0.906476856229217
"2055","CHSA8926",1303912,"Navitoclax",-2.1988,1.01801789586703
"2056","CHSA8926",1303912,"Navitoclax",-1.9998,1.04143294995512
"2057","CHSA8926",1303912,"Navitoclax",-1.8008,0.962751118146373
"2058","CHSA8926",1303912,"Navitoclax",-1.6988,1.01452100717852
"2059","CHSA8926",1303912,"Navitoclax",-1.4998,0.994163850734409
"2060","CHSA8926",1303912,"Navitoclax",-1.3009,0.911563492653699
"2061","CHSA8926",1303912,"Navitoclax",-1.1989,0.960946536965837
"2062","CHSA8926",1303912,"Navitoclax",-0.9998,1.02111479362934
"2063","CHSA8926",1303912,"Navitoclax",-0.8009,0.860375867161024
"2064","CHSA8926",1303912,"Navitoclax",-0.6989,0.912470583848637
"2065","CHSA8926",1303912,"Navitoclax",-0.4999,0.868728621186027
"2066","CHSA8926",1303912,"Navitoclax",-0.301,0.875742863517088
"2067","CHSA8926",1303912,"Navitoclax",-0.1989,0.894612427111078
"2068","CHSA8926",1303912,"Navitoclax",1e-04,0.848410464860251
"2069","CHSA8926",1303912,"Navitoclax",0.199,0.763194339682776
"2070","CHSA8926",1303912,"Navitoclax",0.301,0.731353104828698
"2071","CHSA8926",1303912,"Navitoclax",0.5,0.817933230371588
"2072","CHSA8926",1303912,"Navitoclax",0.699,0.46640249019962
"2073","CHSA8926",1303912,"Navitoclax",1,0.377692516759177
"2074","CL-11",1290769,"Navitoclax",-2.6987,0.914915286796193
"2075","CL-11",1290769,"Navitoclax",-2.3008,0.981182413712074
"2076","CL-11",1290769,"Navitoclax",-2.1988,0.992500946895901
"2077","CL-11",1290769,"Navitoclax",-2.0103,0.984991912213767
"2078","CL-11",1290769,"Navitoclax",-1.9998,1.08194005302523
"2079","CL-11",1290769,"Navitoclax",-1.8008,1.26335928683717
"2080","CL-11",1290769,"Navitoclax",-1.6988,1.01229061820976
"2081","CL-11",1290769,"Navitoclax",-1.4998,1.07424650133234
"2082","CL-11",1290769,"Navitoclax",-1.4082,0.937096853875423
"2083","CL-11",1290769,"Navitoclax",-1.3009,1.01709876228907
"2084","CL-11",1290769,"Navitoclax",-1.1989,0.96824591384969
"2085","CL-11",1290769,"Navitoclax",-0.9998,1.05587814666557
"2086","CL-11",1290769,"Navitoclax",-0.8062,0.891356255267786
"2087","CL-11",1290769,"Navitoclax",-0.8009,0.929858005282167
"2088","CL-11",1290769,"Navitoclax",-0.6989,0.951272464992036
"2089","CL-11",1290769,"Navitoclax",-0.4999,0.936435756633492
"2090","CL-11",1290769,"Navitoclax",-0.301,0.878587283471956
"2091","CL-11",1290769,"Navitoclax",-0.2041,0.792038771500904
"2092","CL-11",1290769,"Navitoclax",-0.1989,0.895506186084527
"2093","CL-11",1290769,"Navitoclax",1e-04,0.642349743172865
"2094","CL-11",1290769,"Navitoclax",0.199,0.719513829311062
"2095","CL-11",1290769,"Navitoclax",0.301,0.660313553931385
"2096","CL-11",1290769,"Navitoclax",0.3979,0.407509883200279
"2097","CL-11",1290769,"Navitoclax",0.5,0.339127637076934
"2098","CL-11",1290769,"Navitoclax",0.699,0.133946490692667
"2099","CL-11",1290769,"Navitoclax",1,0.105769812386418
"2100","CML-T1",910951,"Navitoclax",-2.6987,1.0489395367135
"2101","CML-T1",910951,"Navitoclax",-2.3008,1.03837095392099
"2102","CML-T1",910951,"Navitoclax",-2.1988,1.10553138417547
"2103","CML-T1",910951,"Navitoclax",-1.9998,1.06683354230242
"2104","CML-T1",910951,"Navitoclax",-1.8008,1.036071934903
"2105","CML-T1",910951,"Navitoclax",-1.6988,1.07332762151156
"2106","CML-T1",910951,"Navitoclax",-1.4998,1.11856078548768
"2107","CML-T1",910951,"Navitoclax",-1.3009,0.899582805834591
"2108","CML-T1",910951,"Navitoclax",-1.1989,0.922759429419509
"2109","CML-T1",910951,"Navitoclax",-0.9998,0.852865264381072
"2110","CML-T1",910951,"Navitoclax",-0.8009,0.566515450627414
"2111","CML-T1",910951,"Navitoclax",-0.6989,0.623544770844991
"2112","CML-T1",910951,"Navitoclax",-0.4999,0.417967790886733
"2113","CML-T1",910951,"Navitoclax",-0.301,0.173358998349873
"2114","CML-T1",910951,"Navitoclax",-0.1989,0.245816724736155
"2115","CML-T1",910951,"Navitoclax",1e-04,0.1100640199913
"2116","CML-T1",910951,"Navitoclax",0.199,0.0484859653723945
"2117","CML-T1",910951,"Navitoclax",0.301,0.0640749733997766
"2118","CML-T1",910951,"Navitoclax",0.5,0.0348467543419762
"2119","CML-T1",910951,"Navitoclax",0.699,0.113245701079319
"2120","CML-T1",910951,"Navitoclax",1,0.0254507453563511
"2121","COLO-205",905961,"Navitoclax",-2.6987,0.858100707993805
"2122","COLO-205",905961,"Navitoclax",-2.3008,1.09444034261495
"2123","COLO-205",905961,"Navitoclax",-2.1988,1.09512295826633
"2124","COLO-205",905961,"Navitoclax",-2.0103,0.968084746521206
"2125","COLO-205",905961,"Navitoclax",-1.9998,1.06941164214674
"2126","COLO-205",905961,"Navitoclax",-1.8008,1.00144559235417
"2127","COLO-205",905961,"Navitoclax",-1.6988,0.997632893545718
"2128","COLO-205",905961,"Navitoclax",-1.4998,1.09190738932627
"2129","COLO-205",905961,"Navitoclax",-1.4082,0.981230586063764
"2130","COLO-205",905961,"Navitoclax",-1.3009,0.926169642578945
"2131","COLO-205",905961,"Navitoclax",-1.1989,0.985321861482021
"2132","COLO-205",905961,"Navitoclax",-0.9998,1.05027492537009
"2133","COLO-205",905961,"Navitoclax",-0.8062,0.802235325837605
"2134","COLO-205",905961,"Navitoclax",-0.8009,0.919522197168025
"2135","COLO-205",905961,"Navitoclax",-0.6989,1.00584382600319
"2136","COLO-205",905961,"Navitoclax",-0.4999,0.737508774992877
"2137","COLO-205",905961,"Navitoclax",-0.301,0.926169642578945
"2138","COLO-205",905961,"Navitoclax",-0.2041,0.391905211127106
"2139","COLO-205",905961,"Navitoclax",-0.1989,0.929927583817914
"2140","COLO-205",905961,"Navitoclax",1e-04,0.577794545172357
"2141","COLO-205",905961,"Navitoclax",0.199,0.786689098103129
"2142","COLO-205",905961,"Navitoclax",0.301,0.742170928290253
